1824,Chelmsford,MA,Middlesex,35.455540,0.000000
1826,Dracut,MA,Middlesex,35.544540,0.000000
1827,Dunstable,MA,Middlesex,35.524380,0.000000
1830,Haverhill,MA,Essex,35.678391,0.000000
1831,Haverhill,MA,Essex,35.658890,0.000000
1832,Haverhill,MA,Essex,35.668251,0.000000
1833,Georgetown,MA,Essex,35.629879,0.000000
1834,Groveland,MA,Essex,35.650299,0.000000
1835,Haverhill,MA,Essex,35.644371,0.000000
1840,Lawrence,MA,Essex,35.591621,0.000000
1841,Lawrence,MA,Essex,35.594799,0.000000
1842,Lawrence,MA,Essex,35.590691,0.000000
1843,Lawrence,MA,Essex,35.575050,0.000000
1844,Methuen,MA,Essex,35.609901,0.000000
1845,North Andover,MA,Essex,35.571697,0.000000
1850,Lowell,MA,Middlesex,35.525490,0.000000
1851,Lowell,MA,Middlesex,35.498211,0.000000
1852,Lowell,MA,Middlesex,35.504570,0.000000
1853,Lowell,MA,Middlesex,35.501781,0.000000
1854,Lowell,MA,Middlesex,35.515751,0.000000
1860,Merrimac,MA,Essex,35.729900,0.000000
1862,North Billerica,MA,Middlesex,35.446678,0.000000
1863,North Chelmsford,MA,Middlesex,35.495621,0.000000
1864,North Reading,MA,Middlesex,35.472431,0.000000
1865,Nutting Lake,MA,Middlesex,35.411011,0.000000
1866,Pinehurst,MA,Middlesex,35.406490,0.000000
1867,Reading,MA,Middlesex,35.417099,0.000000
1876,Tewksbury,MA,Middlesex,35.480480,0.000000
1879,Tyngsboro,MA,Middlesex,35.530823,0.000000
1880,Wakefield,MA,Middlesex,35.394051,0.000000
1885,West Boxford,MA,Essex,35.600609,0.000000
1886,Westford,MA,Middlesex,35.442390,0.000000
1887,Wilmington,MA,Middlesex,35.440872,0.000000
1888,Woburn,MA,Middlesex,35.364071,0.000000
1889,North Reading,MA,Middlesex,35.460644,0.000000
1890,Winchester,MA,Middlesex,35.338589,0.000000
1899,Andover,MA,Essex,35.544701,0.000000
1901,Lynn,MA,Essex,35.366531,0.000000
1902,Lynn,MA,Essex,35.375599,0.000000
1903,Lynn,MA,Essex,35.371853,0.000000
1904,Lynn,MA,Essex,35.392429,0.000000
1905,Lynn,MA,Essex,35.372120,0.000000
1906,Saugus,MA,Essex,35.362190,0.000000
1907,Swampscott,MA,Essex,35.383621,0.000000
1908,Nahant,MA,Essex,35.333332,0.000000
1910,Lynn,MA,Essex,35.357330,0.000000
1913,Amesbury,MA,Essex,35.762230,0.000000
1915,Beverly,MA,Essex,35.473209,0.000000
